treatment_time_mins,mRS<=0,mRS<=1,mRS<=2,mRS<=3,mRS<=4,mRS<=5,mRS<=6
395.5,0.06878,0.1596,0.29954,0.46555,0.69279,0.81098,1.0
395.6,0.06875,0.15955,0.29949,0.46549,0.69274,0.81094,1.0
395.7,0.06872,0.1595,0.29943,0.46542,0.69269,0.81091,1.0
395.8,0.06869,0.15946,0.29938,0.46536,0.69264,0.81087,1.0
395.9,0.06866,0.15941,0.29932,0.46529,0.69259,0.81084,1.0
396.0,0.06863,0.15936,0.29927,0.46523,0.69254,0.8108,1.0
396.1,0.0686,0.15932,0.29921,0.46517,0.69249,0.81077,1.0
396.2,0.06858,0.15927,0.29916,0.4651,0.69244,0.81073,1.0
396.3,0.06855,0.15922,0.2991,0.46504,0.69239,0.81069,1.0
396.4,0.06852,0.15918,0.29904,0.46497,0.69234,0.81066,1.0
396.5,0.06849,0.15913,0.29899,0.46491,0.69229,0.81062,1.0
396.6,0.06846,0.15908,0.29893,0.46485,0.69224,0.81059,1.0
396.7,0.06843,0.15904,0.29888,0.46478,0.69219,0.81055,1.0
396.8,0.0684,0.15899,0.29882,0.46472,0.69214,0.81052,1.0
396.9,0.06837,0.15894,0.29877,0.46465,0.69209,0.81048,1.0
397.0,0.06834,0.1589,0.29871,0.46459,0.69204,0.81044,1.0
397.1,0.06832,0.15885,0.29866,0.46452,0.69199,0.81041,1.0
397.2,0.06829,0.1588,0.2986,0.46446,0.69194,0.81037,1.0
397.3,0.06826,0.15876,0.29855,0.4644,0.69189,0.81034,1.0
397.4,0.06823,0.15871,0.29849,0.46433,0.69184,0.8103,1.0
397.5,0.0682,0.15866,0.29844,0.46427,0.69179,0.81027,1.0
397.6,0.06817,0.15862,0.29838,0.4642,0.69174,0.81023,1.0
397.7,0.06814,0.15857,0.29833,0.46414,0.69169,0.81019,1.0
397.8,0.06811,0.15853,0.29827,0.46408,0.69164,0.81016,1.0
397.9,0.06809,0.15848,0.29822,0.46401,0.69159,0.81012,1.0
398.0,0.06806,0.15843,0.29816,0.46395,0.69154,0.81009,1.0
398.1,0.06803,0.15839,0.29811,0.46388,0.69149,0.81005,1.0
398.2,0.068,0.15834,0.29805,0.46382,0.69144,0.81001,1.0
398.3,0.06797,0.15829,0.298,0.46376,0.69139,0.80998,1.0
398.4,0.06794,0.15825,0.29794,0.46369,0.69134,0.80994,1.0
398.5,0.06791,0.1582,0.29789,0.46363,0.69129,0.80991,1.0
398.6,0.06789,0.15815,0.29783,0.46356,0.69124,0.80987,1.0
398.7,0.06786,0.15811,0.29778,0.4635,0.69119,0.80984,1.0
398.8,0.06783,0.15806,0.29772,0.46344,0.69114,0.8098,1.0
398.9,0.0678,0.15802,0.29767,0.46337,0.69109,0.80976,1.0
399.0,0.06777,0.15797,0.29761,0.46331,0.69104,0.80973,1.0
399.1,0.06774,0.15792,0.29756,0.46324,0.69099,0.80969,1.0
399.2,0.06771,0.15788,0.2975,0.46318,0.69094,0.80966,1.0
399.3,0.06769,0.15783,0.29745,0.46312,0.69089,0.80962,1.0
399.4,0.06766,0.15778,0.29739,0.46305,0.69084,0.80958,1.0
399.5,0.06763,0.15774,0.29734,0.46299,0.69078,0.80955,1.0
399.6,0.0676,0.15769,0.29728,0.46292,0.69073,0.80951,1.0
399.7,0.06757,0.15765,0.29723,0.46286,0.69068,0.80948,1.0
399.8,0.06754,0.1576,0.29717,0.4628,0.69063,0.80944,1.0
399.9,0.06752,0.15755,0.29712,0.46273,0.69058,0.80941,1.0
400.0,0.06749,0.15751,0.29706,0.46267,0.69053,0.80937,1.0
400.1,0.06746,0.15746,0.29701,0.4626,0.69048,0.80933,1.0
400.2,0.06743,0.15742,0.29695,0.46254,0.69043,0.8093,1.0
400.3,0.0674,0.15737,0.2969,0.46247,0.69038,0.80926,1.0
400.4,0.06737,0.15732,0.29684,0.46241,0.69033,0.80923,1.0
400.5,0.06734,0.15728,0.29679,0.46235,0.69028,0.80919,1.0
400.6,0.06732,0.15723,0.29673,0.46228,0.69023,0.80915,1.0
400.7,0.06729,0.15718,0.29668,0.46222,0.69018,0.80912,1.0
400.8,0.06726,0.15714,0.29662,0.46215,0.69013,0.80908,1.0
400.9,0.06723,0.15709,0.29657,0.46209,0.69008,0.80905,1.0
401.0,0.0672,0.15705,0.29651,0.46203,0.69003,0.80901,1.0
401.1,0.06717,0.157,0.29646,0.46196,0.68998,0.80897,1.0
401.2,0.06715,0.15695,0.2964,0.4619,0.68993,0.80894,1.0
401.3,0.06712,0.15691,0.29635,0.46183,0.68988,0.8089,1.0
401.4,0.06709,0.15686,0.29629,0.46177,0.68983,0.80887,1.0
401.5,0.06706,0.15682,0.29624,0.46171,0.68978,0.80883,1.0
401.6,0.06703,0.15677,0.29618,0.46164,0.68973,0.80879,1.0
401.7,0.06701,0.15672,0.29613,0.46158,0.68968,0.80876,1.0
401.8,0.06698,0.15668,0.29607,0.46151,0.68963,0.80872,1.0
401.9,0.06695,0.15663,0.29602,0.46145,0.68958,0.80869,1.0
402.0,0.06692,0.15659,0.29596,0.46139,0.68953,0.80865,1.0
402.1,0.06689,0.15654,0.29591,0.46132,0.68948,0.80861,1.0
402.2,0.06686,0.15649,0.29585,0.46126,0.68943,0.80858,1.0
402.3,0.06684,0.15645,0.2958,0.46119,0.68938,0.80854,1.0
402.4,0.06681,0.1564,0.29574,0.46113,0.68933,0.80851,1.0
402.5,0.06678,0.15636,0.29569,0.46107,0.68928,0.80847,1.0
402.6,0.06675,0.15631,0.29563,0.461,0.68923,0.80843,1.0
402.7,0.06672,0.15627,0.29558,0.46094,0.68918,0.8084,1.0
402.8,0.0667,0.15622,0.29552,0.46087,0.68913,0.80836,1.0
402.9,0.06667,0.15617,0.29547,0.46081,0.68908,0.80833,1.0
403.0,0.06664,0.15613,0.29541,0.46075,0.68903,0.80829,1.0
403.1,0.06661,0.15608,0.29536,0.46068,0.68898,0.80825,1.0
403.2,0.06658,0.15604,0.2953,0.46062,0.68892,0.80822,1.0
403.3,0.06655,0.15599,0.29525,0.46055,0.68887,0.80818,1.0
403.4,0.06653,0.15594,0.29519,0.46049,0.68882,0.80815,1.0
403.5,0.0665,0.1559,0.29514,0.46043,0.68877,0.80811,1.0
403.6,0.06647,0.15585,0.29508,0.46036,0.68872,0.80807,1.0
403.7,0.06644,0.15581,0.29503,0.4603,0.68867,0.80804,1.0
403.8,0.06641,0.15576,0.29497,0.46023,0.68862,0.808,1.0
403.9,0.06639,0.15572,0.29492,0.46017,0.68857,0.80797,1.0
404.0,0.06636,0.15567,0.29486,0.46011,0.68852,0.80793,1.0
404.1,0.06633,0.15562,0.29481,0.46004,0.68847,0.80789,1.0
404.2,0.0663,0.15558,0.29475,0.45998,0.68842,0.80786,1.0
404.3,0.06627,0.15553,0.2947,0.45991,0.68837,0.80782,1.0
404.4,0.06625,0.15549,0.29465,0.45985,0.68832,0.80779,1.0
404.5,0.06622,0.15544,0.29459,0.45979,0.68827,0.80775,1.0
404.6,0.06619,0.1554,0.29454,0.45972,0.68822,0.80771,1.0
404.7,0.06616,0.15535,0.29448,0.45966,0.68817,0.80768,1.0
404.8,0.06613,0.15531,0.29443,0.45959,0.68812,0.80764,1.0
404.9,0.06611,0.15526,0.29437,0.45953,0.68807,0.8076,1.0
405.0,0.06608,0.15521,0.29432,0.45947,0.68802,0.80757,1.0
405.1,0.06605,0.15517,0.29426,0.4594,0.68797,0.80753,1.0
405.2,0.06602,0.15512,0.29421,0.45934,0.68792,0.8075,1.0
405.3,0.066,0.15508,0.29415,0.45927,0.68787,0.80746,1.0
405.4,0.06597,0.15503,0.2941,0.45921,0.68782,0.80742,1.0
405.5,0.06594,0.15499,0.29404,0.45915,0.68777,0.80739,1.0
405.6,0.06591,0.15494,0.29399,0.45908,0.68772,0.80735,1.0
405.7,0.06588,0.15489,0.29393,0.45902,0.68766,0.80732,1.0
405.8,0.06586,0.15485,0.29388,0.45895,0.68761,0.80728,1.0
405.9,0.06583,0.1548,0.29382,0.45889,0.68756,0.80724,1.0
406.0,0.0658,0.15476,0.29377,0.45883,0.68751,0.80721,1.0
406.1,0.06577,0.15471,0.29372,0.45876,0.68746,0.80717,1.0
406.2,0.06575,0.15467,0.29366,0.4587,0.68741,0.80713,1.0
406.3,0.06572,0.15462,0.29361,0.45863,0.68736,0.8071,1.0
406.4,0.06569,0.15458,0.29355,0.45857,0.68731,0.80706,1.0
406.5,0.06566,0.15453,0.2935,0.45851,0.68726,0.80703,1.0
406.6,0.06563,0.15449,0.29344,0.45844,0.68721,0.80699,1.0
406.7,0.06561,0.15444,0.29339,0.45838,0.68716,0.80695,1.0
406.8,0.06558,0.15439,0.29333,0.45831,0.68711,0.80692,1.0
406.9,0.06555,0.15435,0.29328,0.45825,0.68706,0.80688,1.0
407.0,0.06552,0.1543,0.29322,0.45819,0.68701,0.80684,1.0
407.1,0.0655,0.15426,0.29317,0.45812,0.68696,0.80681,1.0
407.2,0.06547,0.15421,0.29311,0.45806,0.68691,0.80677,1.0
407.3,0.06544,0.15417,0.29306,0.458,0.68686,0.80674,1.0
407.4,0.06541,0.15412,0.29301,0.45793,0.68681,0.8067,1.0
407.5,0.06539,0.15408,0.29295,0.45787,0.68676,0.80666,1.0
407.6,0.06536,0.15403,0.2929,0.4578,0.6867,0.80663,1.0
407.7,0.06533,0.15399,0.29284,0.45774,0.68665,0.80659,1.0
407.8,0.0653,0.15394,0.29279,0.45768,0.6866,0.80655,1.0
407.9,0.06528,0.1539,0.29273,0.45761,0.68655,0.80652,1.0
408.0,0.06525,0.15385,0.29268,0.45755,0.6865,0.80648,1.0
408.1,0.06522,0.15381,0.29262,0.45748,0.68645,0.80645,1.0
408.2,0.06519,0.15376,0.29257,0.45742,0.6864,0.80641,1.0
408.3,0.06516,0.15372,0.29251,0.45736,0.68635,0.80637,1.0
408.4,0.06514,0.15367,0.29246,0.45729,0.6863,0.80634,1.0
408.5,0.06511,0.15362,0.29241,0.45723,0.68625,0.8063,1.0
408.6,0.06508,0.15358,0.29235,0.45716,0.6862,0.80626,1.0
408.7,0.06505,0.15353,0.2923,0.4571,0.68615,0.80623,1.0
408.8,0.06503,0.15349,0.29224,0.45704,0.6861,0.80619,1.0
408.9,0.065,0.15344,0.29219,0.45697,0.68605,0.80616,1.0
409.0,0.06497,0.1534,0.29213,0.45691,0.686,0.80612,1.0
409.1,0.06495,0.15335,0.29208,0.45684,0.68595,0.80608,1.0
409.2,0.06492,0.15331,0.29202,0.45678,0.6859,0.80605,1.0
409.3,0.06489,0.15326,0.29197,0.45672,0.68584,0.80601,1.0
409.4,0.06486,0.15322,0.29191,0.45665,0.68579,0.80597,1.0
409.5,0.06484,0.15317,0.29186,0.45659,0.68574,0.80594,1.0
409.6,0.06481,0.15313,0.29181,0.45652,0.68569,0.8059,1.0
409.7,0.06478,0.15308,0.29175,0.45646,0.68564,0.80586,1.0
409.8,0.06475,0.15304,0.2917,0.4564,0.68559,0.80583,1.0
409.9,0.06473,0.15299,0.29164,0.45633,0.68554,0.80579,1.0
410.0,0.0647,0.15295,0.29159,0.45627,0.68549,0.80576,1.0
410.1,0.06467,0.1529,0.29153,0.45621,0.68544,0.80572,1.0
410.2,0.06464,0.15286,0.29148,0.45614,0.68539,0.80568,1.0
410.3,0.06462,0.15281,0.29142,0.45608,0.68534,0.80565,1.0
410.4,0.06459,0.15277,0.29137,0.45601,0.68529,0.80561,1.0
410.5,0.06456,0.15272,0.29132,0.45595,0.68524,0.80557,1.0
410.6,0.06453,0.15268,0.29126,0.45589,0.68519,0.80554,1.0
410.7,0.06451,0.15263,0.29121,0.45582,0.68514,0.8055,1.0
410.8,0.06448,0.15259,0.29115,0.45576,0.68509,0.80546,1.0
410.9,0.06445,0.15254,0.2911,0.45569,0.68503,0.80543,1.0
411.0,0.06443,0.1525,0.29104,0.45563,0.68498,0.80539,1.0
411.1,0.0644,0.15245,0.29099,0.45557,0.68493,0.80535,1.0
411.2,0.06437,0.15241,0.29094,0.4555,0.68488,0.80532,1.0
411.3,0.06434,0.15236,0.29088,0.45544,0.68483,0.80528,1.0
411.4,0.06432,0.15232,0.29083,0.45537,0.68478,0.80524,1.0
411.5,0.06429,0.15227,0.29077,0.45531,0.68473,0.80521,1.0
411.6,0.06426,0.15223,0.29072,0.45525,0.68468,0.80517,1.0
411.7,0.06424,0.15218,0.29066,0.45518,0.68463,0.80514,1.0
411.8,0.06421,0.15214,0.29061,0.45512,0.68458,0.8051,1.0
411.9,0.06418,0.15209,0.29056,0.45506,0.68453,0.80506,1.0
412.0,0.06415,0.15205,0.2905,0.45499,0.68448,0.80503,1.0
412.1,0.06413,0.152,0.29045,0.45493,0.68443,0.80499,1.0
412.2,0.0641,0.15196,0.29039,0.45486,0.68437,0.80495,1.0
412.3,0.06407,0.15191,0.29034,0.4548,0.68432,0.80492,1.0
412.4,0.06405,0.15187,0.29028,0.45474,0.68427,0.80488,1.0
412.5,0.06402,0.15182,0.29023,0.45467,0.68422,0.80484,1.0
412.6,0.06399,0.15178,0.29018,0.45461,0.68417,0.80481,1.0
412.7,0.06396,0.15174,0.29012,0.45454,0.68412,0.80477,1.0
412.8,0.06394,0.15169,0.29007,0.45448,0.68407,0.80473,1.0
412.9,0.06391,0.15165,0.29001,0.45442,0.68402,0.8047,1.0
413.0,0.06388,0.1516,0.28996,0.45435,0.68397,0.80466,1.0
413.1,0.06386,0.15156,0.2899,0.45429,0.68392,0.80462,1.0
413.2,0.06383,0.15151,0.28985,0.45422,0.68387,0.80459,1.0
413.3,0.0638,0.15147,0.2898,0.45416,0.68382,0.80455,1.0
413.4,0.06378,0.15142,0.28974,0.4541,0.68377,0.80451,1.0
413.5,0.06375,0.15138,0.28969,0.45403,0.68371,0.80448,1.0
413.6,0.06372,0.15133,0.28963,0.45397,0.68366,0.80444,1.0
413.7,0.06369,0.15129,0.28958,0.45391,0.68361,0.8044,1.0
413.8,0.06367,0.15124,0.28952,0.45384,0.68356,0.80437,1.0
413.9,0.06364,0.1512,0.28947,0.45378,0.68351,0.80433,1.0
414.0,0.06361,0.15115,0.28942,0.45371,0.68346,0.80429,1.0
414.1,0.06359,0.15111,0.28936,0.45365,0.68341,0.80426,1.0
414.2,0.06356,0.15107,0.28931,0.45359,0.68336,0.80422,1.0
414.3,0.06353,0.15102,0.28925,0.45352,0.68331,0.80418,1.0
414.4,0.06351,0.15098,0.2892,0.45346,0.68326,0.80415,1.0
414.5,0.06348,0.15093,0.28915,0.45339,0.68321,0.80411,1.0
414.6,0.06345,0.15089,0.28909,0.45333,0.68316,0.80408,1.0
414.7,0.06343,0.15084,0.28904,0.45327,0.6831,0.80404,1.0
414.8,0.0634,0.1508,0.28898,0.4532,0.68305,0.804,1.0
414.9,0.06337,0.15075,0.28893,0.45314,0.683,0.80397,1.0
415.0,0.06335,0.15071,0.28887,0.45308,0.68295,0.80393,1.0
415.1,0.06332,0.15066,0.28882,0.45301,0.6829,0.80389,1.0
415.2,0.06329,0.15062,0.28877,0.45295,0.68285,0.80386,1.0
415.3,0.06326,0.15058,0.28871,0.45288,0.6828,0.80382,1.0
415.4,0.06324,0.15053,0.28866,0.45282,0.68275,0.80378,1.0
415.5,0.06321,0.15049,0.2886,0.45276,0.6827,0.80375,1.0
415.6,0.06318,0.15044,0.28855,0.45269,0.68265,0.80371,1.0
415.7,0.06316,0.1504,0.2885,0.45263,0.6826,0.80367,1.0
415.8,0.06313,0.15035,0.28844,0.45256,0.68254,0.80364,1.0
415.9,0.0631,0.15031,0.28839,0.4525,0.68249,0.8036,1.0
416.0,0.06308,0.15026,0.28833,0.45244,0.68244,0.80356,1.0
416.1,0.06305,0.15022,0.28828,0.45237,0.68239,0.80352,1.0
416.2,0.06302,0.15018,0.28823,0.45231,0.68234,0.80349,1.0
416.3,0.063,0.15013,0.28817,0.45225,0.68229,0.80345,1.0
416.4,0.06297,0.15009,0.28812,0.45218,0.68224,0.80341,1.0
416.5,0.06294,0.15004,0.28806,0.45212,0.68219,0.80338,1.0
416.6,0.06292,0.15,0.28801,0.45205,0.68214,0.80334,1.0
416.7,0.06289,0.14995,0.28796,0.45199,0.68209,0.8033,1.0
416.8,0.06286,0.14991,0.2879,0.45193,0.68204,0.80327,1.0
416.9,0.06284,0.14986,0.28785,0.45186,0.68198,0.80323,1.0
417.0,0.06281,0.14982,0.28779,0.4518,0.68193,0.80319,1.0
417.1,0.06278,0.14978,0.28774,0.45174,0.68188,0.80316,1.0
417.2,0.06276,0.14973,0.28769,0.45167,0.68183,0.80312,1.0
417.3,0.06273,0.14969,0.28763,0.45161,0.68178,0.80308,1.0
417.4,0.0627,0.14964,0.28758,0.45154,0.68173,0.80305,1.0
417.5,0.06268,0.1496,0.28752,0.45148,0.68168,0.80301,1.0
417.6,0.06265,0.14956,0.28747,0.45142,0.68163,0.80297,1.0
417.7,0.06263,0.14951,0.28742,0.45135,0.68158,0.80294,1.0
417.8,0.0626,0.14947,0.28736,0.45129,0.68153,0.8029,1.0
417.9,0.06257,0.14942,0.28731,0.45122,0.68147,0.80286,1.0
418.0,0.06255,0.14938,0.28725,0.45116,0.68142,0.80283,1.0
418.1,0.06252,0.14933,0.2872,0.4511,0.68137,0.80279,1.0
418.2,0.06249,0.14929,0.28715,0.45103,0.68132,0.80275,1.0
418.3,0.06247,0.14925,0.28709,0.45097,0.68127,0.80272,1.0
418.4,0.06244,0.1492,0.28704,0.45091,0.68122,0.80268,1.0
418.5,0.06241,0.14916,0.28698,0.45084,0.68117,0.80264,1.0
418.6,0.06239,0.14911,0.28693,0.45078,0.68112,0.80261,1.0
418.7,0.06236,0.14907,0.28688,0.45071,0.68107,0.80257,1.0
418.8,0.06233,0.14903,0.28682,0.45065,0.68102,0.80253,1.0
418.9,0.06231,0.14898,0.28677,0.45059,0.68096,0.80249,1.0
419.0,0.06228,0.14894,0.28671,0.45052,0.68091,0.80246,1.0
419.1,0.06226,0.14889,0.28666,0.45046,0.68086,0.80242,1.0
419.2,0.06223,0.14885,0.28661,0.4504,0.68081,0.80238,1.0
419.3,0.0622,0.1488,0.28655,0.45033,0.68076,0.80235,1.0
419.4,0.06218,0.14876,0.2865,0.45027,0.68071,0.80231,1.0
419.5,0.06215,0.14872,0.28644,0.4502,0.68066,0.80227,1.0
419.6,0.06212,0.14867,0.28639,0.45014,0.68061,0.80224,1.0
419.7,0.0621,0.14863,0.28634,0.45008,0.68056,0.8022,1.0
419.8,0.06207,0.14858,0.28628,0.45001,0.68051,0.80216,1.0
419.9,0.06204,0.14854,0.28623,0.44995,0.68045,0.80213,1.0
420.0,0.06202,0.1485,0.28618,0.44989,0.6804,0.80209,1.0
420.1,0.06199,0.14845,0.28612,0.44982,0.68035,0.80205,1.0
420.2,0.06197,0.14841,0.28607,0.44976,0.6803,0.80202,1.0
420.3,0.06194,0.14836,0.28601,0.44969,0.68025,0.80198,1.0
420.4,0.06191,0.14832,0.28596,0.44963,0.6802,0.80194,1.0
420.5,0.06189,0.14828,0.28591,0.44957,0.68015,0.8019,1.0
420.6,0.06186,0.14823,0.28585,0.4495,0.6801,0.80187,1.0
420.7,0.06183,0.14819,0.2858,0.44944,0.68005,0.80183,1.0
420.8,0.06181,0.14815,0.28575,0.44938,0.67999,0.80179,1.0
420.9,0.06178,0.1481,0.28569,0.44931,0.67994,0.80176,1.0
421.0,0.06176,0.14806,0.28564,0.44925,0.67989,0.80172,1.0
421.1,0.06173,0.14801,0.28558,0.44918,0.67984,0.80168,1.0
421.2,0.0617,0.14797,0.28553,0.44912,0.67979,0.80165,1.0
421.3,0.06168,0.14793,0.28548,0.44906,0.67974,0.80161,1.0
421.4,0.06165,0.14788,0.28542,0.44899,0.67969,0.80157,1.0
421.5,0.06163,0.14784,0.28537,0.44893,0.67964,0.80153,1.0
421.6,0.0616,0.14779,0.28532,0.44887,0.67958,0.8015,1.0
421.7,0.06157,0.14775,0.28526,0.4488,0.67953,0.80146,1.0
421.8,0.06155,0.14771,0.28521,0.44874,0.67948,0.80142,1.0
421.9,0.06152,0.14766,0.28515,0.44867,0.67943,0.80139,1.0
422.0,0.06149,0.14762,0.2851,0.44861,0.67938,0.80135,1.0
422.1,0.06147,0.14758,0.28505,0.44855,0.67933,0.80131,1.0
422.2,0.06144,0.14753,0.28499,0.44848,0.67928,0.80128,1.0
422.3,0.06142,0.14749,0.28494,0.44842,0.67923,0.80124,1.0
422.4,0.06139,0.14744,0.28489,0.44836,0.67918,0.8012,1.0
422.5,0.06136,0.1474,0.28483,0.44829,0.67912,0.80116,1.0
422.6,0.06134,0.14736,0.28478,0.44823,0.67907,0.80113,1.0
422.7,0.06131,0.14731,0.28472,0.44816,0.67902,0.80109,1.0
422.8,0.06129,0.14727,0.28467,0.4481,0.67897,0.80105,1.0
422.9,0.06126,0.14723,0.28462,0.44804,0.67892,0.80102,1.0
423.0,0.06123,0.14718,0.28456,0.44797,0.67887,0.80098,1.0
423.1,0.06121,0.14714,0.28451,0.44791,0.67882,0.80094,1.0
423.2,0.06118,0.1471,0.28446,0.44785,0.67877,0.8009,1.0
423.3,0.06116,0.14705,0.2844,0.44778,0.67871,0.80087,1.0
423.4,0.06113,0.14701,0.28435,0.44772,0.67866,0.80083,1.0
423.5,0.0611,0.14696,0.2843,0.44766,0.67861,0.80079,1.0
423.6,0.06108,0.14692,0.28424,0.44759,0.67856,0.80076,1.0
423.7,0.06105,0.14688,0.28419,0.44753,0.67851,0.80072,1.0
423.8,0.06103,0.14683,0.28413,0.44746,0.67846,0.80068,1.0
423.9,0.061,0.14679,0.28408,0.4474,0.67841,0.80064,1.0
424.0,0.06098,0.14675,0.28403,0.44734,0.67836,0.80061,1.0
424.1,0.06095,0.1467,0.28397,0.44727,0.6783,0.80057,1.0
424.2,0.06092,0.14666,0.28392,0.44721,0.67825,0.80053,1.0
424.3,0.0609,0.14662,0.28387,0.44715,0.6782,0.8005,1.0
424.4,0.06087,0.14657,0.28381,0.44708,0.67815,0.80046,1.0
424.5,0.06085,0.14653,0.28376,0.44702,0.6781,0.80042,1.0
424.6,0.06082,0.14649,0.28371,0.44695,0.67805,0.80038,1.0
424.7,0.06079,0.14644,0.28365,0.44689,0.678,0.80035,1.0
424.8,0.06077,0.1464,0.2836,0.44683,0.67795,0.80031,1.0
424.9,0.06074,0.14636,0.28355,0.44676,0.67789,0.80027,1.0
425.0,0.06072,0.14631,0.28349,0.4467,0.67784,0.80024,1.0
425.1,0.06069,0.14627,0.28344,0.44664,0.67779,0.8002,1.0
425.2,0.06067,0.14622,0.28338,0.44657,0.67774,0.80016,1.0
425.3,0.06064,0.14618,0.28333,0.44651,0.67769,0.80012,1.0
425.4,0.06061,0.14614,0.28328,0.44645,0.67764,0.80009,1.0
425.5,0.06059,0.14609,0.28322,0.44638,0.67759,0.80005,1.0
425.6,0.06056,0.14605,0.28317,0.44632,0.67753,0.80001,1.0
425.7,0.06054,0.14601,0.28312,0.44625,0.67748,0.79998,1.0
425.8,0.06051,0.14596,0.28306,0.44619,0.67743,0.79994,1.0
425.9,0.06049,0.14592,0.28301,0.44613,0.67738,0.7999,1.0
426.0,0.06046,0.14588,0.28296,0.44606,0.67733,0.79986,1.0
426.1,0.06043,0.14583,0.2829,0.446,0.67728,0.79983,1.0
426.2,0.06041,0.14579,0.28285,0.44594,0.67723,0.79979,1.0
426.3,0.06038,0.14575,0.2828,0.44587,0.67718,0.79975,1.0
426.4,0.06036,0.1457,0.28274,0.44581,0.67712,0.79972,1.0
426.5,0.06033,0.14566,0.28269,0.44574,0.67707,0.79968,1.0
426.6,0.06031,0.14562,0.28264,0.44568,0.67702,0.79964,1.0
426.7,0.06028,0.14557,0.28258,0.44562,0.67697,0.7996,1.0
426.8,0.06025,0.14553,0.28253,0.44555,0.67692,0.79957,1.0
426.9,0.06023,0.14549,0.28248,0.44549,0.67687,0.79953,1.0
427.0,0.0602,0.14545,0.28242,0.44543,0.67682,0.79949,1.0
427.1,0.06018,0.1454,0.28237,0.44536,0.67676,0.79945,1.0
427.2,0.06015,0.14536,0.28232,0.4453,0.67671,0.79942,1.0
427.3,0.06013,0.14532,0.28226,0.44524,0.67666,0.79938,1.0
427.4,0.0601,0.14527,0.28221,0.44517,0.67661,0.79934,1.0
427.5,0.06008,0.14523,0.28216,0.44511,0.67656,0.79931,1.0
427.6,0.06005,0.14519,0.2821,0.44504,0.67651,0.79927,1.0
427.7,0.06003,0.14514,0.28205,0.44498,0.67646,0.79923,1.0
427.8,0.06,0.1451,0.282,0.44492,0.6764,0.79919,1.0
427.9,0.05997,0.14506,0.28194,0.44485,0.67635,0.79916,1.0
428.0,0.05995,0.14501,0.28189,0.44479,0.6763,0.79912,1.0
428.1,0.05992,0.14497,0.28184,0.44473,0.67625,0.79908,1.0
428.2,0.0599,0.14493,0.28178,0.44466,0.6762,0.79904,1.0
428.3,0.05987,0.14488,0.28173,0.4446,0.67615,0.79901,1.0
428.4,0.05985,0.14484,0.28168,0.44454,0.6761,0.79897,1.0
428.5,0.05982,0.1448,0.28162,0.44447,0.67604,0.79893,1.0
428.6,0.0598,0.14475,0.28157,0.44441,0.67599,0.79889,1.0
428.7,0.05977,0.14471,0.28152,0.44435,0.67594,0.79886,1.0
428.8,0.05975,0.14467,0.28146,0.44428,0.67589,0.79882,1.0
428.9,0.05972,0.14463,0.28141,0.44422,0.67584,0.79878,1.0
429.0,0.05969,0.14458,0.28136,0.44415,0.67579,0.79874,1.0
429.1,0.05967,0.14454,0.2813,0.44409,0.67574,0.79871,1.0
429.2,0.05964,0.1445,0.28125,0.44403,0.67568,0.79867,1.0
429.3,0.05962,0.14445,0.2812,0.44396,0.67563,0.79863,1.0
429.4,0.05959,0.14441,0.28114,0.4439,0.67558,0.7986,1.0
429.5,0.05957,0.14437,0.28109,0.44384,0.67553,0.79856,1.0
429.6,0.05954,0.14432,0.28104,0.44377,0.67548,0.79852,1.0
429.7,0.05952,0.14428,0.28098,0.44371,0.67543,0.79848,1.0
429.8,0.05949,0.14424,0.28093,0.44365,0.67538,0.79845,1.0
429.9,0.05947,0.1442,0.28088,0.44358,0.67532,0.79841,1.0
430.0,0.05944,0.14415,0.28082,0.44352,0.67527,0.79837,1.0
430.1,0.05942,0.14411,0.28077,0.44345,0.67522,0.79833,1.0
430.2,0.05939,0.14407,0.28072,0.44339,0.67517,0.7983,1.0
430.3,0.05937,0.14402,0.28066,0.44333,0.67512,0.79826,1.0
430.4,0.05934,0.14398,0.28061,0.44326,0.67507,0.79822,1.0
430.5,0.05932,0.14394,0.28056,0.4432,0.67501,0.79818,1.0
430.6,0.05929,0.1439,0.2805,0.44314,0.67496,0.79815,1.0
430.7,0.05926,0.14385,0.28045,0.44307,0.67491,0.79811,1.0
430.8,0.05924,0.14381,0.2804,0.44301,0.67486,0.79807,1.0
430.9,0.05921,0.14377,0.28034,0.44295,0.67481,0.79803,1.0
431.0,0.05919,0.14372,0.28029,0.44288,0.67476,0.798,1.0
431.1,0.05916,0.14368,0.28024,0.44282,0.6747,0.79796,1.0
431.2,0.05914,0.14364,0.28019,0.44276,0.67465,0.79792,1.0
431.3,0.05911,0.1436,0.28013,0.44269,0.6746,0.79788,1.0
431.4,0.05909,0.14355,0.28008,0.44263,0.67455,0.79785,1.0
431.5,0.05906,0.14351,0.28003,0.44256,0.6745,0.79781,1.0
431.6,0.05904,0.14347,0.27997,0.4425,0.67445,0.79777,1.0
431.7,0.05901,0.14343,0.27992,0.44244,0.6744,0.79773,1.0
431.8,0.05899,0.14338,0.27987,0.44237,0.67434,0.7977,1.0
431.9,0.05896,0.14334,0.27981,0.44231,0.67429,0.79766,1.0
432.0,0.05894,0.1433,0.27976,0.44225,0.67424,0.79762,1.0
432.1,0.05891,0.14325,0.27971,0.44218,0.67419,0.79758,1.0
